idx ax ay az gx gy gz
3938 2072 2048 2568 5 33 58
3939 2072 2048 2568 6 34 58
3940 2072 2048 2564 4 32 58
3941 2072 2048 2568 7 32 56
3942 2072 2048 2568 4 35 59
3943 2072 2048 2568 5 34 56
3944 2072 2052 2568 6 31 58
3945 2072 2052 2568 7 34 58
3946 2072 2052 2568 6 33 58
3947 2072 2052 2568 5 33 58
3948 2072 2052 2568 3 33 56
3949 2072 2052 2568 4 32 58
3950 2072 2052 2568 6 34 59
3951 2072 2048 2568 7 35 59
3952 2072 2048 2568 5 34 58
3953 2072 2048 2564 6 35 58
3954 2072 2048 2564 7 34 58
3955 2072 2048 2564 4 34 57
3956 2072 2048 2564 5 33 57
3957 2072 2048 2564 5 35 59
3958 2072 2048 2564 6 35 57
3959 2072 2048 2564 6 33 58
3960 2072 2048 2564 5 33 57
3961 2072 2048 2564 4 33 57
3962 2072 2048 2564 6 35 58
3963 2072 2048 2564 4 33 57
3964 2072 2048 2564 4 33 58
3965 2072 2048 2568 6 32 57
3966 2072 2048 2564 5 34 58
3967 2072 2048 2568 6 36 57
3968 2072 2048 2568 5 34 58
3969 2072 2048 2568 3 33 57
3970 2072 2048 2568 5 33 57
3971 2072 2048 2564 7 34 57
3972 2072 2048 2564 5 34 58
3973 2072 2048 2564 4 34 57
3974 2072 2048 2564 5 33 58
3975 2072 2048 2564 5 35 57
3976 2072 2048 2564 5 34 57
3977 2072 2048 2568 4 34 58
3978 2072 2048 2568 6 34 58
3979 2072 2048 2568 4 33 55
3980 2072 2048 2568 5 35 58
3981 2072 2048 2568 4 34 57
3982 2072 2048 2568 3 34 56
3983 2072 2048 2568 4 35 57
3984 2072 2048 2568 4 34 58
3985 2072 2048 2564 5 34 57
3986 2072 2048 2564 6 35 58
3987 2072 2048 2564 6 37 58
3988 2072 2048 2564 5 35 59
3989 2072 2048 2564 7 33 57
3990 2076 2048 2564 5 33 57
3991 2076 2048 2564 4 33 58
3992 2076 2048 2568 6 31 57
3993 2076 2048 2564 6 34 59
3994 2076 2048 2564 5 31 57
3995 2076 2048 2568 7 35 57
3996 2076 2048 2564 4 33 58
3997 2076 2048 2564 7 35 58
3998 2076 2048 2564 8 36 58
3999 2072 2048 2564 5 34 57
4000 2072 2048 2564 5 35 57
4001 2076 2048 2564 5 34 58
4002 2072 2048 2564 6 34 59
4003 2072 2048 2564 5 32 58
4004 2072 2048 2564 5 35 59
4005 2072 2048 2564 6 35 59
4006 2072 2048 2564 7 33 56
4007 2076 2048 2564 5 34 58
4008 2076 2048 2568 6 33 59
4009 2076 2048 2568 6 31 56
4010 2076 2048 2568 5 32 57
4011 2076 2048 2568 7 36 58
4012 2076 2048 2568 4 35 59
4013 2076 2048 2568 5 35 59
4014 2072 2048 2568 5 36 56
4015 2072 2048 2568 4 34 57
4016 2072 2048 2568 5 33 57
4017 2072 2048 2568 6 32 59
4018 2072 2048 2568 6 32 56
4019 2072 2048 2568 6 35 56
4020 2072 2048 2568 5 37 57
4021 2072 2048 2568 4 36 58
4022 2072 2048 2568 5 34 57
4023 2072 2048 2568 4 34 56
4024 2072 2048 2568 5 35 56
4025 2072 2048 2568 6 33 58
4026 2072 2048 2568 4 36 57
4027 2072 2048 2568 4 33 55
4028 2072 2048 2564 6 35 57
4029 2072 2048 2564 5 35 58
4030 2072 2048 2564 6 36 58
4031 2072 2048 2564 4 35 58
4032 2072 2048 2568 4 32 59
4033 2072 2048 2564 5 33 57
4034 2072 2048 2564 6 32 58
4035 2072 2048 2564 6 32 57
4036 2072 2048 2564 6 35 58
4037 2072 2048 2568 6 35 59
4038 2072 2048 2564 4 33 59
4039 2076 2048 2564 5 35 57
4040 2072 2048 2564 5 36 57
4041 2072 2048 2564 7 35 58
4042 2076 2048 2564 6 34 58
4043 2076 2048 2564 4 33 58
4044 2076 2048 2564 4 35 57
4045 2076 2048 2564 5 33 58
4046 2072 2048 2564 5 32 57
4047 2072 2048 2564 5 35 57
4048 2072 2048 2564 7 36 56
4049 2072 2044 2564 6 35 57
4050 2072 2044 2568 3 35 58
4051 2072 2044 2568 4 36 57
4052 2072 2044 2564 3 34 59
4053 2072 2048 2564 6 35 59
4054 2072 2044 2568 7 36 57
4055 2076 2048 2568 6 36 58
4056 2076 2048 2568 4 33 58
4057 2072 2048 2568 5 34 57
4058 2072 2048 2568 5 31 58
4059 2072 2048 2568 6 33 56
4060 2072 2048 2568 5 33 57
4061 2072 2048 2568 4 33 59
4062 2072 2048 2568 5 34 59
4063 2072 2048 2568 3 36 57
4064 2072 2048 2568 4 34 58
4065 2072 2048 2568 5 32 60
4066 2076 2048 2568 4 35 58
4067 2076 2048 2568 5 34 58
4068 2076 2048 2568 5 33 58
4069 2076 2048 2568 5 32 59
4070 2076 2048 2568 6 34 58
4071 2076 2048 2568 6 33 58
4072 2076 2048 2568 4 33 59
4073 2076 2048 2564 5 34 59
4074 2076 2048 2564 4 35 59
4075 2076 2048 2564 5 35 56
4076 2076 2048 2564 4 35 56
4077 2076 2048 2564 5 32 57
4078 2076 2048 2564 5 34 58
4079 2072 2048 2564 5 34 57
4080 2072 2048 2568 6 35 58
4081 2072 2048 2568 6 36 56
4082 2072 2048 2568 5 36 58
4083 2076 2048 2568 6 33 59
4084 2076 2044 2564 6 34 58
4085 2076 2044 2564 4 34 58
4086 2076 2044 2564 7 33 57
4087 2076 2048 2564 6 33 57
4088 2076 2044 2564 5 36 58
4089 2076 2044 2564 7 35 57
4090 2076 2048 2564 7 33 59
4091 2076 2048 2568 3 33 58
4092 2076 2048 2568 5 33 57
4093 2076 2048 2568 5 34 56
4094 2072 2048 2568 6 33 58
4095 2072 2048 2568 7 36 58
4096 2072 2048 2568 5 34 58
4097 2072 2048 2568 4 34 57
4098 2072 2048 2568 5 34 58
4099 2072 2048 2568 4 33 58
4100 2072 2048 2568 4 35 58
4101 2076 2048 2568 6 36 56
4102 2072 2048 2568 5 35 57
4103 2076 2044 2568 5 33 57
4104 2076 2044 2568 6 36 57
4105 2076 2044 2568 2 34 59
4106 2076 2044 2568 5 33 57
4107 2076 2044 2568 8 33 59
4108 2076 2048 2568 5 36 57
4109 2076 2048 2568 6 33 58
4110 2076 2048 2568 7 32 58
4111 2076 2048 2568 7 35 58
4112 2076 2048 2564 6 37 58
4113 2076 2048 2564 6 36 58
4114 2076 2048 2564 4 35 57
4115 2076 2048 2564 6 30 59
4116 2076 2048 2564 6 33 58
4117 2076 2048 2568 4 31 57
4118 2072 2048 2568 4 34 56
4119 2072 2048 2568 5 35 59
4120 2072 2048 2568 5 35 58
4121 2072 2048 2564 4 34 58
4122 2072 2048 2564 5 35 58
4123 2072 2044 2564 6 35 57
4124 2072 2044 2564 5 35 57
4125 2072 2044 2564 4 36 58
4126 2072 2044 2564 6 34 57
4127 2072 2044 2564 4 33 58
4128 2076 2044 2564 3 32 59
4129 2072 2044 2564 3 33 57
4130 2076 2044 2564 5 35 57
4131 2076 2044 2568 5 35 58
4132 2076 2044 2568 5 33 56
4133 2076 2044 2568 4 33 58
4134 2072 2044 2564 5 34 57
4135 2072 2048 2564 4 32 55
4136 2072 2048 2564 4 35 56
4137 2072 2048 2564 6 34 57
4138 2072 2048 2564 6 34 56
4139 2072 2048 2564 5 33 58
4140 2072 2048 2564 7 32 57
4141 2076 2048 2564 5 33 57
4142 2076 2048 2564 5 34 57
4143 2076 2048 2564 5 34 58
4144 2076 2048 2564 4 34 57
4145 2072 2048 2568 4 36 58
4146 2076 2048 2568 4 34 58
4147 2076 2048 2568 5 33 58
4148 2072 2048 2568 7 34 58
4149 2072 2048 2568 5 34 59
4150 2072 2048 2568 4 35 59
4151 2072 2048 2568 6 34 57
4152 2072 2048 2568 5 36 57
4153 2072 2048 2568 4 34 59
4154 2072 2048 2568 6 34 58
4155 2072 2048 2568 6 37 58
4156 2072 2048 2564 6 33 57
4157 2072 2048 2564 6 34 58
4158 2072 2048 2564 5 34 58
4159 2072 2048 2564 5 33 58
4160 2072 2048 2564 2 36 57
4161 2072 2048 2564 3 34 58
4162 2072 2048 2564 5 34 58
4163 2072 2048 2564 2 33 58
4164 2072 2044 2568 5 33 56
4165 2072 2044 2568 6 34 57
4166 2076 2044 2568 5 33 58
4167 2076 2044 2568 6 35 58
4168 2076 2044 2568 4 33 56
4169 2076 2044 2568 5 34 58
4170 2076 2048 2568 5 32 57
4171 2076 2044 2568 5 35 59
4172 2076 2044 2568 5 35 57
4173 2076 2044 2568 5 34 57
4174 2076 2048 2568 5 35 58
4175 2076 2044 2568 6 34 56
4176 2076 2044 2568 6 34 56
4177 2076 2044 2568 5 34 57
4178 2076 2044 2568 4 34 57
4179 2076 2044 2564 5 33 57
4180 2076 2044 2564 7 34 59
4181 2072 2044 2568 5 34 57
4182 2072 2044 2568 6 36 57
4183 2072 2048 2568 5 34 59
4184 2072 2048 2568 3 32 57
4185 2076 2048 2568 3 34 58
4186 2072 2048 2568 5 32 56
4187 2072 2048 2568 6 33 57
4188 2072 2048 2568 5 36 57
4189 2072 2048 2568 5 36 56
4190 2072 2048 2568 6 34 57
4191 2076 2048 2568 5 35 58
4192 2076 2048 2568 3 36 57
4193 2076 2048 2568 2 34 59
4194 2076 2048 2568 3 35 59
4195 2076 2044 2568 5 35 57
4196 2076 2048 2568 7 35 59
4197 2076 2048 2568 4 32 57
4198 2076 2048 2564 5 33 59
4199 2076 2048 2568 4 32 59
4200 2076 2044 2568 5 34 56
4201 2076 2048 2568 5 34 57
4202 2072 2044 2564 6 33 57
4203 2072 2048 2568 5 34 59
4204 2072 2048 2568 5 35 56
4205 2072 2048 2568 3 32 59
4206 2072 2048 2568 5 34 58
4207 2076 2048 2568 5 33 58
4208 2076 2048 2568 5 35 60
4209 2072 2048 2568 5 35 57
4210 2076 2048 2568 6 34 57
4211 2076 2048 2564 6 35 57
4212 2076 2048 2564 6 35 58
4213 2076 2044 2568 5 33 58
4214 2076 2044 2564 7 34 59
4215 2076 2044 2564 4 35 57
4216 2076 2044 2564 4 35 56
4217 2076 2044 2564 3 35 58
4218 2076 2048 2564 5 36 57
4219 2076 2048 2564 6 33 57
4220 2076 2048 2568 4 34 57
4221 2076 2048 2564 7 33 58
4222 2076 2048 2564 5 34 57
4223 2076 2044 2568 5 35 57
4224 2076 2044 2568 4 32 58
4225 2076 2044 2564 5 33 56
4226 2076 2044 2564 5 33 57
4227 2076 2044 2564 5 33 57
4228 2076 2044 2564 3 35 57
4229 2076 2044 2564 4 33 59
4230 2076 2044 2564 5 34 57
4231 2072 2044 2568 6 33 58
4232 2072 2044 2568 7 34 58
4233 2072 2044 2568 5 35 58
4234 2072 2044 2568 5 35 58
4235 2072 2048 2568 5 34 58
4236 2072 2048 2568 5 32 57
4237 2072 2044 2568 5 34 58
4238 2076 2044 2568 3 34 58
4239 2076 2044 2568 4 35 58
4240 2076 2044 2568 6 35 56
4241 2076 2044 2568 5 35 59
4242 2076 2044 2568 7 34 57
4243 2076 2044 2568 5 34 58
4244 2076 2044 2568 7 35 58
4245 2076 2044 2568 6 35 59
4246 2076 2044 2568 3 33 57
4247 2076 2048 2568 5 34 58
4248 2076 2048 2568 4 36 58
4249 2076 2048 2568 6 34 58
4250 2076 2048 2568 7 35 58
4251 2072 2048 2568 5 34 58
4252 2072 2048 2568 5 34 57
4253 2076 2048 2564 5 32 59
4254 2072 2048 2564 3 33 58
4255 2076 2048 2564 5 35 57
4256 2076 2048 2564 5 34 57
4257 2076 2048 2564 5 35 59
4258 2076 2048 2564 4 33 58
4259 2076 2048 2568 6 34 56
4260 2076 2048 2568 4 36 57
4261 2076 2048 2568 7 34 58
4262 2076 2048 2568 7 34 58
4263 2076 2048 2564 6 35 57
4264 2076 2048 2564 6 34 55
4265 2076 2048 2564 5 36 57
4266 2076 2048 2564 3 34 59
4267 2076 2048 2564 7 35 58
4268 2076 2048 2564 6 36 59
4269 2076 2048 2564 4 35 58
4270 2076 2048 2564 3 35 58
4271 2076 2048 2564 3 34 57
4272 2076 2048 2564 4 35 56
4273 2076 2048 2564 7 34 57
4274 2076 2048 2568 4 33 59
4275 2076 2048 2568 5 36 59
4276 2076 2048 2568 5 33 58
4277 2076 2044 2568 5 32 59
4278 2076 2048 2568 5 33 57
4279 2076 2048 2568 6 33 58
4280 2076 2048 2568 7 34 59
4281 2072 2048 2568 5 34 59
4282 2072 2048 2568 4 35 58
4283 2072 2044 2568 6 35 58
4284 2072 2048 2568 6 34 57
4285 2076 2048 2568 4 33 57
4286 2076 2048 2568 5 35 57
4287 2076 2044 2568 5 32 57
4288 2076 2044 2572 3 32 58
4289 2076 2048 2572 3 33 58
4290 2076 2048 2572 6 34 58
4291 2076 2048 2572 5 33 59
4292 2076 2048 2572 5 35 58
4293 2076 2048 2568 6 35 56
4294 2076 2048 2568 4 35 58
4295 2076 2048 2568 3 33 59
4296 2076 2048 2568 4 34 56
4297 2076 2048 2564 6 32 58
4298 2072 2048 2564 5 33 57
4299 2076 2044 2564 5 34 57
4300 2072 2044 2564 6 34 57
4301 2076 2044 2564 4 34 58
4302 2072 2044 2564 6 34 57
4303 2072 2044 2564 6 34 58
4304 2072 2044 2564 6 34 57
4305 2072 2044 2564 5 32 58
4306 2072 2044 2564 4 36 58
4307 2072 2048 2568 5 33 58
4308 2072 2048 2568 4 34 56
4309 2072 2044 2568 5 33 58
4310 2072 2048 2568 5 34 58
4311 2072 2044 2568 3 33 58
4312 2072 2044 2572 6 34 59
4313 2072 2048 2572 6 37 57
4314 2072 2048 2568 6 35 58
4315 2072 2048 2568 5 35 57
4316 2072 2048 2568 6 34 58
4317 2076 2048 2568 5 32 56
4318 2076 2048 2568 5 35 59
4319 2072 2048 2568 5 34 59
4320 2072 2048 2564 5 36 58
4321 2076 2048 2564 6 35 57
4322 2072 2048 2564 5 36 59
4323 2076 2048 2568 4 33 57
4324 2076 2048 2568 5 35 56
4325 2076 2048 2568 6 35 58
4326 2076 2048 2568 5 34 58
4327 2072 2048 2568 4 35 57
4328 2072 2048 2568 3 35 56
4329 2076 2048 2568 5 35 58
4330 2076 2048 2568 5 34 56
4331 2072 2048 2568 4 34 57
4332 2072 2048 2568 7 33 58
4333 2072 2048 2568 5 34 58
4334 2072 2048 2568 6 33 58
4335 2076 2048 2568 5 33 57
4336 2076 2048 2568 6 35 58
4337 2076 2048 2568 4 36 59
4338 2072 2048 2568 6 35 58
4339 2072 2048 2568 5 34 58
4340 2072 2048 2568 6 34 57
4341 2072 2048 2568 3 37 56
4342 2072 2048 2568 5 35 60
4343 2072 2048 2568 5 33 58
4344 2072 2048 2568 5 35 57
4345 2072 2048 2568 4 35 58
4346 2072 2048 2568 6 35 58
4347 2072 2048 2568 5 34 59
4348 2072 2048 2568 6 33 57
4349 2072 2048 2568 4 34 59
4350 2072 2048 2568 4 33 57
4351 2072 2048 2568 5 32 57
4352 2072 2048 2568 4 34 58
4353 2072 2048 2568 6 34 58
4354 2072 2048 2568 5 35 57
4355 2072 2048 2568 6 32 59
4356 2072 2048 2568 6 34 56
4357 2076 2048 2568 4 35 58
4358 2072 2048 2568 4 33 56
4359 2076 2048 2568 4 36 55
4360 2072 2048 2568 4 35 56
4361 2076 2048 2568 4 35 58
4362 2076 2048 2568 6 33 57
4363 2076 2044 2568 5 33 56
4364 2076 2044 2568 5 36 56
4365 2072 2044 2568 5 35 59
4366 2072 2044 2568 5 35 57
4367 2072 2044 2568 2 34 57
4368 2072 2044 2564 5 34 57
4369 2072 2044 2564 7 34 57
4370 2072 2044 2568 4 35 59
4371 2072 2044 2568 5 34 60
4372 2072 2044 2568 5 34 57
4373 2072 2044 2568 5 34 58
4374 2072 2044 2568 4 34 56
4375 2076 2048 2568 5 31 57
4376 2076 2044 2568 6 34 59
4377 2072 2048 2568 5 34 58
4378 2072 2048 2568 6 35 55
4379 2072 2044 2568 5 32 58
4380 2072 2044 2568 4 36 56
4381 2072 2048 2568 6 35 57
4382 2072 2048 2568 5 33 57
4383 2072 2048 2568 6 33 57
4384 2072 2048 2568 5 32 59
4385 2072 2048 2568 4 34 55
4386 2072 2048 2568 4 35 56
4387 2072 2048 2568 5 34 58
4388 2072 2048 2568 6 33 57
4389 2072 2048 2568 5 34 59
4390 2072 2048 2568 7 33 58
4391 2072 2048 2564 5 34 57
4392 2072 2048 2564 5 35 56
4393 2072 2048 2564 5 33 56
4394 2072 2048 2564 6 34 58
4395 2072 2044 2564 6 33 58
4396 2072 2044 2564 5 34 58
4397 2072 2044 2564 4 36 58
4398 2072 2044 2564 5 36 56
4399 2072 2048 2564 7 33 57
4400 2072 2048 2568 4 35 58
4401 2072 2044 2564 4 33 57
4402 2072 2044 2568 4 33 58
4403 2072 2044 2568 4 33 60
4404 2076 2044 2568 6 33 58
4405 2072 2044 2568 6 34 58
4406 2072 2048 2568 5 31 58
4407 2072 2048 2568 6 31 57
4408 2072 2048 2568 7 34 57
4409 2072 2048 2568 5 33 58
4410 2072 2048 2568 4 34 58
4411 2072 2048 2568 6 32 58
4412 2072 2048 2568 3 33 56
4413 2072 2048 2568 4 34 59
4414 2072 2048 2568 4 33 57
4415 2072 2048 2568 5 34 58
4416 2072 2048 2568 4 35 58
4417 2072 2048 2568 4 35 57
4418 2076 2048 2568 6 35 58
4419 2076 2048 2568 6 33 58
4420 2076 2048 2568 4 33 57
4421 2076 2048 2568 5 35 58
4422 2076 2048 2568 6 31 58
4423 2072 2048 2568 3 36 57
4424 2072 2048 2568 5 33 55
4425 2076 2048 2568 5 33 57
4426 2076 2048 2568 3 36 57
4427 2076 2048 2568 5 35 56
4428 2076 2048 2568 6 35 56
4429 2076 2048 2568 5 34 58
4430 2076 2048 2568 5 35 57
4431 2076 2048 2568 4 35 57
4432 2076 2048 2568 4 34 58
4433 2072 2048 2568 5 34 57
4434 2072 2048 2568 5 35 57
4435 2072 2048 2568 6 34 58
4436 2076 2048 2564 5 35 57
4437 2072 2048 2564 8 35 58
4438 2072 2048 2564 4 32 59
4439 2072 2048 2564 4 36 58
4440 2076 2048 2564 5 33 58
4441 2076 2048 2564 5 34 59
4442 2076 2044 2564 4 35 58
4443 2076 2044 2564 5 34 59
4444 2076 2044 2568 5 34 58
4445 2076 2044 2568 2 34 58
4446 2076 2044 2568 4 35 58
4447 2076 2044 2568 6 32 58
4448 2076 2044 2568 3 35 57
4449 2076 2048 2568 4 34 57
4450 2076 2048 2568 6 35 58
4451 2076 2048 2568 4 35 57
4452 2072 2048 2568 4 36 59
4453 2072 2048 2568 7 35 59
4454 2072 2048 2568 6 34 57
4455 2072 2048 2568 4 34 57
4456 2072 2048 2568 5 35 58
4457 2072 2048 2568 5 34 58
4458 2072 2048 2568 5 35 58
4459 2072 2048 2568 5 34 56
4460 2072 2044 2564 5 34 57
4461 2072 2044 2564 6 32 55
4462 2072 2048 2568 4 33 58
4463 2072 2048 2564 5 34 58
4464 2072 2048 2564 5 34 59
4465 2072 2048 2568 3 35 58
4466 2072 2048 2568 4 33 59
4467 2072 2048 2568 5 33 57
4468 2072 2048 2568 3 33 58
4469 2072 2048 2568 6 36 56
4470 2076 2048 2568 4 33 56
4471 2076 2048 2568 6 35 56
4472 2076 2048 2568 6 35 58
4473 2076 2048 2568 5 33 58
4474 2076 2048 2568 5 32 59
4475 2076 2048 2568 5 33 58
4476 2076 2048 2568 6 34 58
4477 2076 2048 2568 4 34 57
4478 2076 2048 2568 6 35 57
4479 2072 2048 2568 5 34 58
4480 2072 2048 2568 6 34 57
4481 2072 2048 2568 3 34 57
4482 2076 2048 2568 5 34 57
4483 2076 2048 2568 4 33 57
4484 2072 2048 2568 3 32 56
4485 2072 2048 2568 5 35 56
4486 2072 2048 2568 5 35 57
4487 2076 2048 2568 5 33 58
4488 2072 2048 2568 5 34 57
4489 2072 2048 2568 7 35 57
4490 2076 2048 2568 5 33 58
4491 2072 2048 2568 5 34 58
4492 2072 2044 2572 5 32 59
4493 2072 2044 2572 5 32 59
4494 2072 2044 2572 5 35 56
4495 2072 2044 2568 5 34 58
4496 2072 2044 2568 6 35 58
4497 2072 2044 2568 3 32 57
4498 2076 2044 2568 6 33 57
4499 2076 2048 2568 7 34 56
4500 2076 2048 2564 6 34 59
4501 2076 2048 2568 6 32 56
4502 2076 2048 2568 6 32 58
4503 2076 2044 2564 6 34 56
4504 2076 2044 2564 6 36 56
4505 2076 2044 2564 6 32 57
4506 2076 2044 2564 7 33 59
4507 2072 2044 2564 3 33 58
4508 2076 2044 2564 5 35 57
4509 2076 2044 2564 4 35 57
4510 2072 2044 2564 4 34 57
4511 2076 2044 2564 6 33 57
4512 2076 2044 2564 4 35 57
4513 2072 2044 2564 4 32 57
4514 2072 2044 2564 4 33 58
4515 2072 2044 2568 6 34 57
4516 2072 2044 2564 5 36 57
4517 2072 2044 2568 5 34 57
4518 2072 2048 2568 3 34 59
4519 2072 2048 2568 5 32 57
4520 2072 2048 2568 3 34 58
4521 2072 2048 2564 6 32 59
4522 2076 2048 2568 6 33 57
4523 2076 2048 2564 4 32 59
4524 2076 2048 2564 6 35 57
4525 2076 2048 2564 6 33 57
4526 2076 2044 2564 4 33 56
4527 2076 2044 2564 4 35 58
4528 2076 2044 2564 5 34 56
4529 2076 2044 2568 6 33 58
4530 2072 2044 2568 4 33 58
4531 2072 2044 2568 5 32 57
4532 2072 2044 2572 3 35 57
4533 2072 2044 2572 6 33 59
4534 2072 2044 2568 5 35 56
4535 2072 2044 2568 6 34 59
4536 2072 2044 2568 4 34 57
4537 2072 2044 2568 7 35 58
4538 2072 2044 2568 4 35 57
4539 2072 2044 2568 4 35 58
4540 2076 2044 2568 5 31 60
4541 2076 2044 2568 6 33 58
4542 2072 2048 2568 4 32 57
4543 2072 2048 2568 5 35 58
4544 2072 2048 2568 6 33 56
4545 2072 2048 2568 7 34 56
4546 2072 2048 2568 4 34 58
4547 2072 2048 2568 6 34 57
4548 2072 2048 2568 6 34 58
4549 2072 2048 2568 3 35 57
4550 2072 2048 2568 3 34 57
4551 2076 2048 2568 5 34 58
4552 2072 2048 2568 6 32 58
4553 2072 2048 2568 4 36 57
4554 2072 2048 2568 5 33 57
4555 2072 2048 2568 6 34 56
4556 2072 2048 2568 5 33 58
4557 2072 2048 2568 3 36 57
4558 2072 2048 2568 5 35 58
4559 2072 2048 2568 5 33 59
4560 2072 2048 2568 7 34 60
4561 2072 2048 2568 4 34 59
4562 2076 2048 2568 5 34 57
4563 2072 2048 2568 4 35 57
4564 2076 2048 2568 5 35 58
4565 2072 2048 2568 6 37 57
4566 2072 2048 2572 4 31 58
4567 2072 2048 2568 5 34 58
4568 2072 2048 2568 4 36 56
4569 2072 2044 2568 4 36 56
4570 2072 2044 2568 5 34 56
4571 2072 2044 2568 5 35 56
4572 2072 2044 2568 5 34 57
4573 2072 2044 2568 7 34 58
4574 2072 2044 2568 5 35 57
4575 2076 2044 2568 5 34 58
4576 2076 2044 2568 4 37 59
4577 2076 2044 2568 6 35 58
4578 2076 2044 2568 6 34 57
4579 2072 2048 2568 3 35 58
4580 2072 2048 2568 5 34 57
4581 2076 2048 2568 5 35 58
4582 2076 2048 2572 5 33 58
4583 2076 2048 2568 5 32 57
4584 2076 2048 2568 4 33 57
4585 2076 2048 2568 6 34 57
4586 2076 2048 2568 4 34 56
4587 2076 2048 2568 4 33 57
4588 2076 2044 2568 4 31 56
4589 2076 2044 2568 5 33 57
4590 2076 2044 2568 5 34 58
4591 2076 2044 2564 4 32 57
4592 2076 2044 2568 4 35 58
4593 2076 2044 2568 4 36 58
4594 2076 2044 2568 5 34 59
4595 2076 2044 2568 5 31 57
4596 2072 2044 2568 3 35 58
4597 2076 2044 2568 6 34 58
4598 2076 2044 2568 5 33 58
4599 2076 2044 2568 4 34 57
4600 2076 2044 2568 5 33 60
4601 2076 2044 2568 4 34 57
4602 2076 2044 2568 5 32 57
4603 2076 2044 2568 6 33 58
4604 2076 2044 2568 5 35 56
4605 2076 2044 2568 5 35 56
4606 2076 2044 2568 6 37 57
4607 2076 2044 2568 6 34 58
4608 2076 2044 2568 5 34 57
4609 2076 2044 2568 4 33 58
4610 2076 2048 2568 6 34 57
4611 2076 2048 2568 7 34 57
4612 2076 2048 2572 5 36 57
4613 2076 2048 2572 4 36 57
4614 2076 2048 2572 6 36 56
4615 2076 2048 2572 6 35 59
4616 2076 2048 2572 4 32 57
4617 2076 2048 2572 5 34 57
4618 2076 2048 2572 6 36 58
4619 2076 2048 2572 6 35 58
4620 2076 2048 2568 4 34 57
4621 2076 2048 2568 6 35 55
4622 2076 2048 2568 5 35 56
4623 2076 2044 2572 7 35 58
4624 2076 2048 2572 4 32 56
4625 2076 2044 2572 5 34 58
4626 2076 2044 2572 5 34 59
4627 2076 2044 2568 5 35 58
4628 2076 2044 2572 5 34 56
4629 2076 2044 2572 5 32 59
4630 2076 2044 2572 6 33 58
4631 2076 2048 2568 7 35 58
4632 2076 2048 2568 4 35 58
4633 2076 2048 2572 6 34 58
4634 2076 2048 2572 5 33 57
4635 2076 2048 2572 4 35 59
4636 2076 2048 2572 5 34 58
4637 2076 2048 2572 6 34 58
4638 2076 2044 2572 4 32 57
4639 2076 2044 2572 3 34 58
4640 2076 2044 2572 7 35 57
4641 2076 2044 2572 5 34 55
4642 2076 2044 2572 2 35 57
4643 2076 2044 2572 6 33 56
4644 2076 2044 2572 5 32 58
4645 2076 2044 2572 6 32 57
4646 2076 2048 2572 6 35 58
4647 2076 2048 2572 7 34 59
4648 2076 2048 2572 6 34 57
4649 2072 2048 2568 5 35 56
4650 2072 2048 2568 5 34 58
4651 2072 2048 2568 3 37 58
4652 2072 2044 2568 3 34 57
4653 2072 2048 2572 3 37 57
4654 2076 2048 2572 6 35 57
4655 2076 2048 2572 5 35 56
4656 2076 2048 2572 4 32 58
4657 2076 2048 2572 3 32 57
4658 2076 2048 2572 4 34 56
4659 2076 2048 2572 4 33 57
4660 2076 2048 2572 5 35 56
4661 2076 2048 2572 6 33 57
4662 2076 2048 2572 4 34 57
4663 2076 2048 2572 5 34 57
4664 2076 2048 2572 6 34 57
4665 2076 2048 2572 5 34 58
4666 2076 2048 2572 3 34 58
4667 2076 2048 2572 3 35 57
4668 2076 2048 2572 4 34 58
4669 2076 2048 2572 6 32 58
4670 2076 2048 2572 3 34 57
4671 2076 2044 2568 5 34 58
4672 2076 2044 2568 5 34 57
4673 2072 2044 2568 4 32 58
4674 2072 2044 2568 5 34 56
4675 2072 2044 2568 4 38 57
4676 2072 2048 2568 4 37 56
4677 2072 2048 2568 6 34 58
4678 2072 2048 2568 4 33 58
4679 2072 2048 2568 3 33 58
4680 2072 2048 2568 6 32 58
4681 2072 2048 2568 7 33 57
4682 2076 2048 2568 4 34 56
4683 2076 2048 2568 5 36 59
4684 2076 2048 2568 5 33 57
4685 2076 2048 2572 4 31 58
4686 2076 2048 2572 3 36 58
4687 2076 2048 2572 5 32 57
4688 2076 2048 2572 5 34 57
4689 2076 2048 2572 4 37 58
4690 2076 2048 2572 6 33 58
4691 2072 2048 2568 5 34 56
4692 2076 2044 2568 5 34 59
4693 2076 2044 2568 4 33 59
4694 2076 2044 2568 5 34 58
4695 2076 2048 2568 5 35 57
4696 2076 2048 2568 4 34 57
4697 2076 2044 2568 6 33 58
4698 2076 2044 2568 5 33 57
4699 2076 2044 2568 4 34 58
4700 2076 2048 2568 4 33 58
4701 2076 2048 2568 4 33 58
4702 2076 2048 2568 5 34 58
4703 2076 2044 2568 2 37 58
4704 2076 2044 2568 6 34 60
4705 2076 2044 2568 2 34 58
4706 2076 2048 2568 5 33 57
4707 2076 2048 2568 5 33 57
4708 2076 2044 2568 6 34 55
4709 2076 2044 2568 4 33 57
4710 2072 2048 2568 4 34 58
4711 2076 2048 2568 7 35 57
4712 2072 2048 2568 6 31 56
4713 2072 2048 2568 5 33 56
4714 2072 2044 2568 5 34 57
