t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
5.681,24920,-3.25,-16.40,0.47,-0.512,0.008,-0.858,1824,2048,2504,-42,306,48
5.686,24921,-2.89,-15.31,0.23,-0.512,0.008,-0.866,1824,2048,2508,-36,288,52
5.691,24922,-2.40,-14.40,0.11,-0.504,0.008,-0.866,1828,2048,2508,-28,273,54
5.696,24923,-2.16,-13.37,0.11,-0.504,0.008,-0.866,1828,2048,2508,-24,256,54
5.701,24924,-2.10,-12.64,0.17,-0.504,0.008,-0.866,1828,2048,2508,-23,244,53
5.706,24925,-2.22,-11.97,0.23,-0.504,0.016,-0.866,1828,2044,2508,-25,233,52
5.711,24926,-2.46,-11.25,0.17,-0.504,0.016,-0.866,1828,2044,2508,-29,221,53
5.716,24927,-2.71,-10.64,0.29,-0.504,0.016,-0.866,1828,2044,2508,-33,211,51
5.721,24928,-2.95,-10.15,0.47,-0.504,0.016,-0.866,1828,2044,2508,-37,203,48
5.726,24929,-3.19,-9.91,0.35,-0.504,0.024,-0.866,1828,2040,2508,-41,199,50
5.731,24930,-3.13,-9.61,0.47,-0.512,0.024,-0.866,1824,2040,2508,-40,194,48
5.736,24931,-3.31,-9.36,0.59,-0.512,0.016,-0.866,1824,2044,2508,-43,190,46
5.741,24932,-3.13,-9.24,0.78,-0.512,0.024,-0.874,1824,2040,2512,-40,188,43
5.746,24933,-3.25,-9.18,0.90,-0.512,0.024,-0.866,1824,2040,2508,-42,187,41
5.751,24934,-3.37,-8.76,0.90,-0.520,0.024,-0.866,1820,2040,2508,-44,180,41
5.756,24935,-3.62,-8.64,0.96,-0.520,0.024,-0.866,1820,2040,2508,-48,178,40
5.761,24936,-4.22,-8.27,1.02,-0.520,0.024,-0.866,1820,2040,2508,-58,172,39
5.766,24937,-4.59,-8.21,1.02,-0.520,0.024,-0.866,1820,2040,2508,-64,171,39
5.771,24938,-4.89,-8.27,0.96,-0.520,0.024,-0.866,1820,2040,2508,-69,172,40
5.776,24939,-5.26,-8.39,0.96,-0.520,0.024,-0.858,1820,2040,2504,-75,174,40
5.781,24940,-5.44,-8.39,0.59,-0.528,0.024,-0.858,1816,2040,2504,-78,174,46
5.786,24941,-5.26,-8.52,0.47,-0.528,0.024,-0.858,1816,2040,2504,-75,176,48
5.791,24942,-4.83,-8.39,0.05,-0.528,0.024,-0.858,1816,2040,2504,-68,174,55
5.796,24943,-4.41,-8.09,-0.32,-0.528,0.016,-0.858,1816,2044,2504,-61,169,61
5.801,24944,-3.74,-7.79,-0.50,-0.536,0.017,-0.850,1812,2044,2500,-50,164,64
5.806,24945,-3.07,-7.00,-0.92,-0.536,0.017,-0.850,1812,2044,2500,-39,151,71
5.811,24946,-2.34,-6.27,-1.23,-0.536,0.009,-0.850,1812,2048,2500,-27,139,76
5.816,24947,-1.68,-5.36,-1.35,-0.536,0.009,-0.842,1812,2048,2496,-16,124,78
5.821,24948,-1.19,-4.69,-1.35,-0.544,0.009,-0.842,1808,2048,2496,-8,113,78
5.826,24949,-0.83,-4.33,-1.23,-0.544,0.009,-0.835,1808,2048,2492,-2,107,76
5.831,24950,-0.64,-4.09,-0.80,-0.544,0.017,-0.835,1808,2044,2492,1,103,69
5.836,24951,-0.52,-4.15,-0.44,-0.544,0.017,-0.835,1808,2044,2492,3,104,63
5.841,24952,-0.58,-4.27,-0.01,-0.544,0.017,-0.827,1808,2044,2488,2,106,56
5.846,24953,-0.95,-4.75,0.66,-0.544,0.025,-0.827,1808,2040,2488,-4,114,45
5.851,24954,-1.07,-5.18,1.14,-0.544,0.025,-0.827,1808,2040,2488,-6,121,37
5.856,24955,-1.07,-5.60,1.57,-0.544,0.025,-0.835,1808,2040,2492,-6,128,30
5.861,24956,-1.31,-5.97,1.93,-0.552,0.025,-0.834,1804,2040,2492,-10,134,24
5.866,24957,-1.31,-6.15,2.05,-0.552,0.025,-0.834,1804,2040,2492,-10,137,22
5.871,24958,-1.25,-6.45,2.23,-0.552,0.032,-0.835,1804,2036,2492,-9,142,19
5.876,24959,-1.19,-6.63,2.23,-0.560,0.032,-0.834,1800,2036,2492,-8,145,19
5.881,24960,-1.19,-6.82,2.11,-0.560,0.025,-0.834,1800,2040,2492,-8,148,21
5.886,24961,-1.13,-7.12,2.05,-0.560,0.025,-0.827,1800,2040,2488,-7,153,22
5.891,24962,-1.25,-7.54,1.99,-0.568,0.033,-0.827,1796,2036,2488,-9,160,23
5.896,24963,-1.43,-8.03,1.63,-0.568,0.033,-0.819,1796,2036,2484,-12,168,29
5.901,24964,-1.55,-8.52,1.38,-0.568,0.033,-0.819,1796,2036,2484,-14,176,33
5.906,24965,-1.74,-9.30,1.20,-0.568,0.033,-0.819,1796,2036,2484,-17,189,36
5.911,24966,-1.92,-10.15,0.72,-0.568,0.033,-0.819,1796,2036,2484,-20,203,44
5.916,24967,-2.04,-10.58,0.23,-0.568,0.025,-0.819,1796,2040,2484,-22,210,52
5.921,24968,-2.04,-10.82,-0.44,-0.560,0.025,-0.819,1800,2040,2484,-22,214,63
5.926,24969,-2.22,-10.82,-0.98,-0.560,0.025,-0.819,1800,2040,2484,-25,214,72
5.931,24970,-1.98,-10.58,-1.71,-0.560,0.025,-0.819,1800,2040,2484,-21,210,84
5.936,24971,-2.10,-9.97,-2.20,-0.560,0.025,-0.819,1800,2040,2484,-23,200,92
5.941,24972,-1.92,-9.30,-2.69,-0.560,0.017,-0.819,1800,2044,2484,-20,189,100
5.946,24973,-1.55,-8.76,-3.05,-0.560,0.017,-0.819,1800,2044,2484,-14,180,106
5.951,24974,-1.25,-8.15,-3.29,-0.560,0.017,-0.811,1800,2044,2480,-9,170,110
5.956,24975,-1.13,-7.91,-3.35,-0.560,0.017,-0.811,1800,2044,2480,-7,166,111
5.961,24976,-0.70,-7.85,-3.66,-0.560,0.017,-0.811,1800,2044,2480,0,165,116
5.966,24977,-0.22,-7.91,-3.41,-0.560,0.017,-0.811,1800,2044,2480,8,166,112
5.971,24978,-0.04,-7.97,-3.41,-0.568,0.017,-0.811,1796,2044,2480,11,167,112
5.976,24979,0.21,-8.09,-3.17,-0.568,0.009,-0.811,1796,2048,2480,15,169,108
5.981,24980,0.33,-8.09,-3.11,-0.568,0.017,-0.803,1796,2044,2476,17,169,107
5.986,24981,0.39,-8.27,-2.75,-0.576,0.017,-0.803,1792,2044,2476,18,172,101
5.991,24982,0.33,-8.15,-2.50,-0.576,0.017,-0.803,1792,2044,2476,17,170,97
5.996,24983,0.21,-8.15,-2.08,-0.576,0.017,-0.803,1792,2044,2476,15,170,90
6.001,24984,0.08,-8.21,-1.83,-0.584,0.017,-0.803,1788,2044,2476,13,171,86
6.006,24985,-0.04,-8.39,-1.41,-0.584,0.017,-0.795,1788,2044,2472,11,174,79
6.011,24986,-0.34,-8.64,-0.98,-0.584,0.017,-0.795,1788,2044,2472,6,178,72
6.016,24987,-0.77,-9.06,-0.86,-0.592,0.017,-0.787,1784,2044,2468,-1,185,70
6.021,24988,-1.01,-9.49,-0.56,-0.592,0.017,-0.787,1784,2044,2468,-5,192,65
6.026,24989,-1.25,-10.09,-0.62,-0.592,0.017,-0.787,1784,2044,2468,-9,202,66
6.031,24990,-1.19,-10.76,-0.80,-0.600,0.018,-0.787,1780,2044,2468,-8,213,69
6.036,24991,-1.07,-11.25,-1.11,-0.600,0.018,-0.787,1780,2044,2468,-6,221,74
6.041,24992,-0.77,-11.73,-1.65,-0.600,0.010,-0.787,1780,2048,2468,-1,229,83
6.046,24993,-0.58,-11.85,-2.32,-0.600,0.010,-0.787,1780,2048,2468,2,231,94
6.051,24994,0.02,-11.85,-2.99,-0.608,0.010,-0.787,1776,2048,2468,12,231,105
6.056,24995,0.51,-11.67,-3.78,-0.600,0.010,-0.787,1780,2048,2468,20,228,118
6.061,24996,0.51,-11.18,-4.51,-0.600,0.018,-0.787,1780,2044,2468,20,220,130
6.066,24997,0.33,-10.88,-5.36,-0.592,0.017,-0.787,1784,2044,2468,17,215,144
6.071,24998,-0.28,-10.27,-6.09,-0.592,0.017,-0.787,1784,2044,2468,7,205,156
6.076,24999,-0.77,-9.67,-6.82,-0.584,0.025,-0.787,1788,2040,2468,-1,195,168
6.081,25000,-1.74,-8.94,-7.36,-0.584,0.033,-0.787,1788,2036,2468,-17,183,177
6.086,25001,-2.65,-7.97,-7.97,-0.576,0.033,-0.787,1792,2036,2468,-32,167,187
6.091,25002,-3.50,-7.18,-8.33,-0.576,0.041,-0.787,1792,2032,2468,-46,154,193
6.096,25003,-4.35,-6.33,-8.58,-0.568,0.041,-0.788,1796,2032,2468,-60,140,197
6.101,25004,-5.07,-5.42,-8.58,-0.568,0.041,-0.788,1796,2032,2468,-72,125,197
6.106,25005,-5.62,-4.94,-8.88,-0.576,0.041,-0.787,1792,2032,2468,-81,117,202
6.111,25006,-5.74,-4.45,-8.39,-0.576,0.033,-0.795,1792,2036,2472,-83,109,194
6.116,25007,-5.92,-3.97,-8.09,-0.576,0.033,-0.795,1792,2036,2472,-86,101,189
6.121,25008,-5.68,-3.42,-7.67,-0.584,0.025,-0.803,1788,2040,2476,-82,92,182
6.126,25009,-5.19,-2.75,-6.94,-0.584,0.025,-0.795,1788,2040,2472,-74,81,170
6.131,25010,-4.89,-2.15,-6.03,-0.584,0.017,-0.795,1788,2044,2472,-69,71,155
6.136,25011,-4.16,-1.30,-5.42,-0.592,0.017,-0.803,1784,2044,2476,-57,57,145
6.141,25012,-3.56,-0.45,-4.45,-0.592,0.010,-0.803,1784,2048,2476,-47,43,129
6.146,25013,-3.07,0.58,-3.54,-0.592,0.010,-0.803,1784,2048,2476,-39,26,114
6.151,25014,-2.59,1.92,-2.56,-0.592,0.010,-0.803,1784,2048,2476,-31,4,98
6.156,25015,-2.10,3.19,-1.59,-0.592,0.002,-0.803,1784,2052,2476,-23,-17,82
6.161,25016,-1.62,4.35,-0.68,-0.592,0.002,-0.803,1784,2052,2476,-15,-36,67
6.166,25017,-1.13,5.56,-0.13,-0.592,0.002,-0.803,1784,2052,2476,-7,-56,58
6.171,25018,-0.83,6.71,0.47,-0.584,0.002,-0.803,1788,2052,2476,-2,-75,48
6.176,25019,-0.34,7.93,0.90,-0.584,0.002,-0.803,1788,2052,2476,6,-95,41
6.181,25020,0.14,9.32,1.14,-0.584,0.009,-0.803,1788,2048,2476,14,-118,37
6.186,25021,0.63,10.66,1.14,-0.584,0.009,-0.803,1788,2048,2476,22,-140,37
6.191,25022,0.99,11.75,-0.01,-0.576,0.009,-0.811,1792,2048,2480,28,-158,56
6.196,25023,1.18,14.11,-0.07,-0.576,0.009,-0.811,1792,2048,2480,31,-197,57
6.201,25024,1.18,15.75,0.11,-0.568,0.009,-0.811,1796,2048,2480,31,-224,54
6.206,25025,1.48,18.12,-2.08,-0.568,0.009,-0.811,1796,2048,2480,36,-263,90
6.211,25026,2.15,20.18,-2.14,-0.560,0.009,-0.819,1800,2048,2484,47,-297,91
6.216,25027,2.39,22.42,-3.41,-0.560,0.009,-0.819,1800,2048,2484,51,-334,112
6.221,25028,3.24,24.85,-4.20,-0.560,0.009,-0.819,1800,2048,2484,65,-374,125
6.226,25029,3.60,26.85,-5.60,-0.560,0.009,-0.819,1800,2048,2484,71,-407,148
6.231,25030,3.91,29.52,-5.84,-0.552,0.017,-0.819,1804,2044,2484,76,-451,152
6.236,25031,4.03,31.52,-6.94,-0.560,0.017,-0.819,1800,2044,2484,78,-484,170
6.241,25032,4.15,33.53,-7.60,-0.560,0.017,-0.819,1800,2044,2484,80,-517,181
6.246,25033,4.09,35.35,-7.91,-0.560,0.025,-0.819,1800,2040,2484,79,-547,186
6.251,25034,3.85,36.92,-8.46,-0.560,0.025,-0.819,1800,2040,2484,75,-573,195
6.256,25035,3.48,38.26,-8.64,-0.560,0.025,-0.819,1800,2040,2484,69,-595,198
6.261,25036,3.30,39.11,-9.31,-0.560,0.033,-0.819,1800,2036,2484,66,-609,209
6.266,25037,2.94,39.59,-8.82,-0.560,0.033,-0.827,1800,2036,2488,60,-617,201
6.271,25038,2.39,40.20,-8.88,-0.560,0.033,-0.827,1800,2036,2488,51,-627,202
6.276,25039,2.03,40.02,-8.88,-0.560,0.032,-0.834,1800,2036,2492,45,-624,202
6.281,25040,1.48,40.08,-8.88,-0.560,0.025,-0.834,1800,2040,2492,36,-625,202
6.286,25041,1.05,40.02,-8.58,-0.560,0.025,-0.834,1800,2040,2492,29,-624,197
6.291,25042,0.51,40.08,-8.33,-0.560,0.025,-0.834,1800,2040,2492,20,-625,193
6.296,25043,0.39,40.14,-8.03,-0.552,0.017,-0.842,1804,2044,2496,18,-626,188
6.301,25044,0.27,40.62,-8.03,-0.552,0.017,-0.842,1804,2044,2496,16,-634,188
6.306,25045,0.08,41.05,-7.60,-0.552,0.017,-0.842,1804,2044,2496,13,-641,181
6.311,25046,-0.16,41.29,-7.36,-0.552,0.017,-0.834,1804,2044,2492,9,-645,177
6.316,25047,-0.28,41.66,-7.06,-0.552,0.017,-0.842,1804,2044,2496,7,-651,172
6.322,25048,-0.46,41.90,-6.75,-0.552,0.009,-0.834,1804,2048,2492,4,-655,167
6.326,25049,-0.64,41.96,-6.39,-0.544,0.009,-0.842,1808,2048,2496,1,-656,161
6.331,25050,-0.64,42.02,-5.96,-0.544,0.009,-0.842,1808,2048,2496,1,-657,154
6.336,25051,-0.58,42.14,-5.60,-0.536,0.009,-0.842,1812,2048,2496,2,-659,148
6.341,25052,-0.58,42.32,-5.24,-0.536,0.009,-0.842,1812,2048,2496,2,-662,142
6.346,25053,-0.34,42.57,-4.81,-0.536,0.017,-0.842,1812,2044,2496,6,-666,135
6.351,25054,-0.58,42.69,-4.39,-0.528,0.017,-0.842,1816,2044,2496,2,-668,128
6.356,25055,-0.64,43.35,-4.14,-0.520,0.024,-0.850,1820,2040,2500,1,-679,124
6.362,25056,-1.25,43.60,-3.72,-0.512,0.024,-0.850,1824,2040,2500,-9,-683,117
6.366,25057,-2.16,43.96,-3.54,-0.512,0.032,-0.850,1824,2036,2500,-24,-689,114
6.371,25058,-3.13,44.51,-3.47,-0.504,0.032,-0.851,1828,2036,2500,-40,-698,113
6.376,25059,-4.35,44.99,-3.29,-0.504,0.032,-0.858,1828,2036,2504,-60,-706,110
6.381,25060,-5.32,45.36,-3.29,-0.496,0.032,-0.858,1832,2036,2504,-76,-712,110
6.386,25061,-5.92,45.54,-3.29,-0.496,0.032,-0.858,1832,2036,2504,-86,-715,110
6.391,25062,-6.23,45.60,-3.60,-0.488,0.024,-0.858,1836,2040,2504,-91,-716,115
6.396,25063,-6.35,45.42,-3.84,-0.488,0.024,-0.866,1836,2040,2508,-93,-713,119
6.402,25064,-6.11,45.23,-4.57,-0.489,0.016,-0.874,1836,2044,2512,-89,-710,131
6.407,25065,-5.86,44.63,-5.11,-0.481,0.008,-0.874,1840,2048,2512,-85,-700,140
6.411,25066,-5.68,44.39,-5.66,-0.481,0.008,-0.882,1840,2048,2516,-82,-696,149
6.416,25067,-5.38,43.66,-6.39,-0.473,0.000,-0.882,1844,2052,2516,-77,-684,161
6.422,25068,-5.38,43.29,-7.06,-0.465,-0.008,-0.890,1848,2056,2520,-77,-678,172
6.426,25069,-5.44,43.11,-7.85,-0.465,-0.008,-0.898,1848,2056,2524,-78,-675,185
6.432,25070,-7.32,43.48,-8.64,-0.457,-0.008,-0.898,1852,2056,2524,-109,-681,198
6.436,25071,-5.50,43.48,-7.85,-0.449,-0.008,-0.906,1856,2056,2528,-79,-681,185
6.442,25072,-7.08,43.96,-8.15,-0.441,-0.000,-0.906,1860,2052,2528,-105,-689,190
6.447,25073,-7.93,44.93,-9.06,-0.433,0.007,-0.906,1864,2048,2528,-119,-705,205
6.452,25074,-7.62,45.11,-8.27,-0.425,0.015,-0.906,1868,2044,2528,-114,-708,192
6.457,25075,-9.68,46.33,-8.70,-0.417,0.023,-0.906,1872,2040,2528,-148,-728,199
6.462,25076,-10.29,47.48,-9.12,-0.417,0.031,-0.906,1872,2036,2528,-158,-747,206
6.467,25077,-11.69,48.69,-8.94,-0.409,0.039,-0.906,1876,2032,2528,-181,-767,203
6.472,25078,-13.08,50.21,-9.18,-0.401,0.046,-0.914,1880,2028,2532,-204,-792,207
6.477,25079,-13.87,51.79,-9.67,-0.393,0.046,-0.914,1884,2028,2532,-217,-818,215
6.482,25080,-15.02,53.79,-9.85,-0.393,0.046,-0.914,1884,2028,2532,-236,-851,218
6.487,25081,-14.72,55.30,-9.85,-0.385,0.046,-0.914,1888,2028,2532,-231,-876,218
6.492,25082,-14.90,57.55,-10.34,-0.385,0.038,-0.922,1888,2032,2536,-234,-913,226
6.497,25083,-14.36,59.37,-10.34,-0.385,0.030,-0.922,1888,2036,2536,-225,-943,226
6.502,25084,-13.20,60.64,-10.03,-0.385,0.030,-0.930,1888,2036,2540,-206,-964,221
6.507,25085,-12.66,62.77,-9.97,-0.385,0.023,-0.930,1888,2040,2540,-197,-999,220
6.512,25086,-11.75,63.56,-9.61,-0.385,0.015,-0.930,1888,2044,2540,-182,-1012,214
6.517,25087,-10.96,64.10,-9.12,-0.385,0.015,-0.930,1888,2044,2540,-169,-1021,206
6.522,25088,-10.35,64.10,-8.46,-0.385,0.007,-0.930,1888,2048,2540,-159,-1021,195
6.527,25089,-9.38,63.68,-7.73,-0.385,0.007,-0.937,1888,2048,2544,-143,-1014,183
6.532,25090,-9.32,63.25,-6.75,-0.385,0.007,-0.937,1888,2048,2544,-142,-1007,167
6.537,25091,-8.47,61.43,-5.96,-0.377,0.007,-0.938,1892,2048,2544,-128,-977,154
6.542,25092,-8.71,60.34,-4.81,-0.377,0.007,-0.938,1892,2048,2544,-132,-959,135
6.547,25093,-8.71,58.94,-4.02,-0.369,0.007,-0.938,1896,2048,2544,-132,-936,122
6.552,25094,-8.77,57.67,-2.99,-0.361,0.014,-0.938,1900,2044,2544,-133,-915,105
6.557,25095,-9.14,56.28,-1.77,-0.361,0.014,-0.938,1900,2044,2544,-139,-892,85
6.562,25096,-9.32,55.55,-0.98,-0.354,0.014,-0.946,1904,2044,2548,-142,-880,72
6.567,25097,-9.68,54.64,-0.07,-0.346,0.022,-0.946,1908,2040,2548,-148,-865,57
6.572,25098,-9.87,54.15,0.78,-0.338,0.022,-0.946,1912,2040,2548,-151,-857,43
6.577,25099,-9.44,53.73,1.38,-0.330,0.022,-0.946,1916,2040,2548,-144,-850,33
6.582,25100,-8.96,53.61,2.30,-0.330,0.022,-0.954,1916,2040,2552,-136,-848,18
6.587,25101,-7.93,53.79,2.72,-0.322,0.022,-0.954,1920,2040,2552,-119,-851,11
6.592,25102,-7.08,53.73,3.45,-0.314,0.022,-0.954,1924,2040,2552,-105,-850,-1
6.597,25103,-6.23,54.33,3.94,-0.306,0.014,-0.946,1928,2044,2548,-91,-860,-9
6.602,25104,-5.19,54.46,4.36,-0.306,0.014,-0.946,1928,2044,2548,-74,-862,-16
6.607,25105,-4.47,55.06,4.66,-0.298,0.014,-0.946,1932,2044,2548,-62,-872,-21
6.612,25106,-3.37,55.43,5.03,-0.298,0.014,-0.946,1932,2044,2548,-44,-878,-27
6.617,25107,-2.77,56.03,5.33,-0.290,0.014,-0.946,1936,2044,2548,-34,-888,-32
6.622,25108,-2.04,56.52,5.45,-0.290,0.014,-0.946,1936,2044,2548,-22,-896,-34
6.627,25109,-1.68,56.76,5.45,-0.282,0.014,-0.946,1940,2044,2548,-16,-900,-34
6.632,25110,-1.31,56.88,5.57,-0.274,0.014,-0.946,1944,2044,2548,-10,-902,-36
6.637,25111,-1.43,56.94,5.33,-0.266,0.021,-0.946,1948,2040,2548,-12,-903,-32
6.642,25112,-1.80,56.64,5.33,-0.258,0.029,-0.954,1952,2036,2552,-18,-898,-32
6.647,25113,-1.86,55.79,5.39,-0.258,0.029,-0.954,1952,2036,2552,-19,-884,-33
6.652,25114,-2.40,54.88,5.27,-0.250,0.029,-0.954,1956,2036,2552,-28,-869,-31
6.657,25115,-2.89,53.24,5.09,-0.242,0.029,-0.954,1960,2036,2552,-36,-842,-28
6.662,25116,-3.13,51.36,5.21,-0.242,0.029,-0.962,1960,2036,2556,-40,-811,-30
6.667,25117,-3.37,49.42,5.15,-0.234,0.029,-0.962,1964,2036,2556,-44,-779,-29
6.672,25118,-3.31,47.60,4.91,-0.234,0.029,-0.962,1964,2036,2556,-43,-749,-25
6.677,25119,-2.95,45.60,4.72,-0.234,0.029,-0.970,1964,2036,2560,-37,-716,-22
6.682,25120,-2.59,43.17,4.54,-0.234,0.029,-0.970,1964,2036,2560,-31,-676,-19
6.687,25121,-2.16,41.41,4.12,-0.226,0.029,-0.978,1968,2036,2564,-24,-647,-12
6.692,25122,-1.92,39.53,3.57,-0.226,0.029,-0.978,1968,2036,2564,-20,-616,-3
6.697,25123,-1.37,38.02,3.02,-0.218,0.029,-0.978,1972,2036,2564,-11,-591,6
6.702,25124,-0.89,36.56,2.54,-0.218,0.029,-0.978,1972,2036,2564,-3,-567,14
6.707,25125,-0.58,35.47,1.75,-0.210,0.029,-0.978,1976,2036,2564,2,-549,27
6.712,25126,-0.58,34.80,1.26,-0.210,0.029,-0.978,1976,2036,2564,2,-538,35
6.717,25127,-0.70,33.95,0.78,-0.203,0.036,-0.970,1980,2032,2560,0,-524,43
6.722,25128,-1.13,33.28,0.29,-0.203,0.036,-0.970,1980,2032,2560,-7,-513,51
6.727,25129,-1.80,32.74,0.05,-0.195,0.036,-0.971,1984,2032,2560,-18,-504,55
6.732,25130,-2.46,32.25,-0.19,-0.187,0.036,-0.963,1988,2032,2556,-29,-496,59
6.737,25131,-3.01,31.77,-0.50,-0.187,0.036,-0.971,1988,2032,2560,-38,-488,64
6.742,25132,-3.37,31.40,-0.74,-0.179,0.044,-0.963,1992,2028,2556,-44,-482,68
6.747,25133,-3.80,30.86,-1.05,-0.171,0.044,-0.963,1996,2028,2556,-51,-473,73
6.752,25134,-4.16,30.43,-1.41,-0.171,0.044,-0.963,1996,2028,2556,-57,-466,79
6.757,25135,-4.47,29.76,-1.71,-0.163,0.052,-0.971,2000,2024,2560,-62,-455,84
6.762,25136,-4.95,28.73,-1.77,-0.163,0.052,-0.971,2000,2024,2560,-70,-438,85
6.767,25137,-5.38,28.13,-2.02,-0.163,0.059,-0.971,2000,2020,2560,-77,-428,89
6.772,25138,-5.68,27.28,-2.20,-0.163,0.059,-0.979,2000,2020,2564,-82,-414,92
6.777,25139,-5.98,26.12,-2.02,-0.163,0.059,-0.971,2000,2020,2560,-87,-395,89
6.782,25140,-5.98,25.28,-2.02,-0.163,0.067,-0.971,2000,2016,2560,-87,-381,89
6.787,25141,-5.98,24.24,-1.83,-0.171,0.067,-0.971,1996,2016,2560,-87,-364,86
6.792,25142,-6.23,23.33,-1.65,-0.171,0.067,-0.971,1996,2016,2560,-91,-349,83
6.797,25143,-6.11,22.06,-1.11,-0.171,0.067,-0.963,1996,2016,2556,-89,-328,74
6.802,25144,-6.11,20.66,-0.80,-0.179,0.067,-0.955,1992,2016,2552,-89,-305,69
6.807,25145,-5.98,18.78,-0.56,-0.179,0.060,-0.955,1992,2020,2552,-87,-274,65
6.812,25146,-5.74,17.15,-0.44,-0.179,0.052,-0.955,1992,2024,2552,-83,-247,63
6.817,25147,-5.13,15.45,-0.32,-0.179,0.052,-0.947,1992,2024,2548,-73,-219,61
6.822,25148,-4.28,13.81,-0.26,-0.179,0.044,-0.947,1992,2028,2548,-59,-192,60
6.827,25149,-3.44,12.54,-0.62,-0.179,0.036,-0.947,1992,2032,2548,-45,-171,66
6.832,25150,-2.04,11.44,-0.80,-0.171,0.028,-0.955,1996,2036,2552,-22,-153,69
6.837,25151,-0.95,10.84,-1.29,-0.171,0.028,-0.955,1996,2036,2552,-4,-143,77
6.842,25152,0.39,10.29,-1.53,-0.163,0.020,-0.955,2000,2040,2552,18,-134,81
6.847,25153,1.72,10.17,-1.96,-0.155,0.020,-0.955,2004,2040,2552,40,-132,88
6.852,25154,2.69,10.11,-2.32,-0.147,0.013,-0.955,2008,2044,2552,56,-131,94
6.857,25155,3.48,10.53,-2.69,-0.147,0.013,-0.963,2008,2044,2556,69,-138,100
6.862,25156,3.79,10.78,-2.93,-0.139,0.020,-0.963,2012,2040,2556,74,-142,104
6.867,25157,3.91,11.32,-2.99,-0.131,0.020,-0.963,2016,2040,2556,76,-151,105
6.872,25158,3.72,11.50,-2.93,-0.131,0.020,-0.971,2016,2040,2560,73,-154,104
6.877,25159,3.60,11.81,-2.69,-0.123,0.028,-0.963,2020,2036,2556,71,-159,100
6.882,25160,3.36,11.99,-2.26,-0.123,0.036,-0.971,2020,2032,2560,67,-162,93
6.887,25161,2.87,11.75,-1.90,-0.123,0.036,-0.971,2020,2032,2560,59,-158,87
6.892,25162,2.39,11.69,-1.23,-0.123,0.043,-0.971,2020,2028,2560,51,-157,76
6.897,25163,1.90,11.08,-0.68,-0.123,0.051,-0.971,2020,2024,2560,43,-147,67
6.902,25164,1.60,10.47,-0.13,-0.123,0.051,-0.971,2020,2024,2560,38,-137,58
6.907,25165,1.30,9.75,0.29,-0.131,0.051,-0.971,2016,2024,2560,33,-125,51
6.912,25166,1.30,8.84,0.72,-0.131,0.051,-0.971,2016,2024,2560,33,-110,44
6.917,25167,1.48,7.68,1.08,-0.139,0.044,-0.971,2012,2028,2560,36,-91,38
6.922,25168,1.60,6.29,1.32,-0.139,0.044,-0.971,2012,2028,2560,38,-68,34
6.927,25169,1.90,5.20,1.32,-0.147,0.044,-0.971,2008,2028,2560,43,-50,34
6.932,25170,2.21,4.29,1.32,-0.147,0.036,-0.971,2008,2032,2560,48,-35,34
6.937,25171,2.51,3.13,1.14,-0.147,0.036,-0.963,2008,2032,2556,53,-16,37
6.942,25172,2.81,2.28,0.96,-0.147,0.036,-0.971,2008,2032,2560,58,-2,40
6.947,25173,2.87,1.56,0.66,-0.147,0.036,-0.971,2008,2032,2560,59,10,45
6.952,25174,3.06,1.07,0.35,-0.147,0.036,-0.971,2008,2032,2560,62,18,50
6.957,25175,2.94,0.58,-0.01,-0.147,0.036,-0.971,2008,2032,2560,60,26,56
6.962,25176,2.94,0.22,-0.26,-0.147,0.036,-0.979,2008,2032,2564,60,32,60
6.967,25177,2.87,-0.39,-0.62,-0.147,0.036,-0.979,2008,2032,2564,59,42,66
6.972,25178,2.94,-0.93,-1.05,-0.139,0.044,-0.979,2012,2028,2564,60,51,73
6.977,25179,3.06,-1.42,-1.41,-0.139,0.036,-0.979,2012,2032,2564,62,59,79
6.982,25180,2.94,-1.72,-1.90,-0.139,0.036,-0.987,2012,2032,2568,60,64,87
6.987,25181,2.94,-1.96,-2.44,-0.131,0.036,-0.987,2016,2032,2568,60,68,96
6.992,25182,2.81,-2.08,-2.99,-0.131,0.036,-0.995,2016,2032,2572,58,70,105
6.997,25183,2.57,-1.66,-3.47,-0.123,0.036,-0.995,2020,2032,2572,54,63,113
7.002,25184,2.39,-0.93,-3.90,-0.115,0.035,-1.003,2024,2032,2576,51,51,120
7.007,25185,1.72,-0.14,-4.26,-0.115,0.035,-1.003,2024,2032,2576,40,38,126
7.012,25186,1.12,1.13,-4.57,-0.107,0.035,-1.003,2028,2032,2576,30,17,131
7.017,25187,0.33,2.65,-4.81,-0.107,0.035,-1.003,2028,2032,2576,17,-8,135
7.022,25188,-0.34,4.16,-4.99,-0.099,0.043,-1.003,2032,2028,2576,6,-33,138
7.027,25189,-1.01,5.92,-4.99,-0.099,0.043,-1.003,2032,2028,2576,-5,-62,138
7.032,25190,-1.37,7.74,-5.05,-0.099,0.043,-1.003,2032,2028,2576,-11,-92,139
7.037,25191,-1.80,9.26,-4.87,-0.099,0.043,-1.003,2032,2028,2576,-18,-117,136
