t,wall,state,action,arm,b,emerg,raw_thr,raw_roll,raw_pitch,raw_yaw,sent_roll,sent_pitch,sent_gaz,sent_yaw
27.618,1782952253.161,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
27.654,1782952253.196,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
27.689,1782952253.231,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
27.723,1782952253.266,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
27.758,1782952253.301,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
27.793,1782952253.336,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
27.829,1782952253.371,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
27.864,1782952253.406,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
27.899,1782952253.442,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
27.934,1782952253.477,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
27.969,1782952253.512,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.004,1782952253.547,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.039,1782952253.582,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.074,1782952253.617,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.109,1782952253.652,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.145,1782952253.687,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.180,1782952253.722,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.215,1782952253.758,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.250,1782952253.793,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.285,1782952253.828,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.320,1782952253.863,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.355,1782952253.898,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.391,1782952253.933,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.426,1782952253.969,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
28.461,1782952254.004,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.497,1782952254.039,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.532,1782952254.074,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.567,1782952254.110,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
28.602,1782952254.144,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.637,1782952254.179,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.672,1782952254.214,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.707,1782952254.249,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.742,1782952254.284,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.776,1782952254.319,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.811,1782952254.353,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.846,1782952254.388,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
28.880,1782952254.422,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.915,1782952254.457,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
28.950,1782952254.492,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
28.985,1782952254.527,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.020,1782952254.562,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.055,1782952254.598,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.090,1782952254.633,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.125,1782952254.668,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.161,1782952254.703,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.196,1782952254.738,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.231,1782952254.774,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.266,1782952254.809,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.301,1782952254.844,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.337,1782952254.879,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.372,1782952254.914,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.406,1782952254.949,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.441,1782952254.984,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.476,1782952255.019,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.512,1782952255.054,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.547,1782952255.089,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.582,1782952255.125,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.617,1782952255.160,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.652,1782952255.195,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.687,1782952255.230,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.723,1782952255.265,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.757,1782952255.300,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.792,1782952255.335,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.828,1782952255.370,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.863,1782952255.405,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
29.898,1782952255.440,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
29.933,1782952255.476,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
29.968,1782952255.511,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.004,1782952255.546,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.039,1782952255.581,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.074,1782952255.617,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.109,1782952255.652,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.144,1782952255.687,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.180,1782952255.722,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.214,1782952255.757,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.249,1782952255.792,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.284,1782952255.827,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.319,1782952255.862,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.355,1782952255.897,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.390,1782952255.932,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.425,1782952255.968,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.460,1782952256.003,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.495,1782952256.038,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
30.531,1782952256.073,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.566,1782952256.108,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.601,1782952256.144,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.636,1782952256.179,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.671,1782952256.214,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.706,1782952256.249,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.741,1782952256.284,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.776,1782952256.319,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.812,1782952256.354,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
30.847,1782952256.389,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.882,1782952256.425,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.917,1782952256.460,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.952,1782952256.495,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
30.988,1782952256.530,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.023,1782952256.565,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.058,1782952256.600,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.093,1782952256.636,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.128,1782952256.671,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.163,1782952256.706,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.198,1782952256.741,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.233,1782952256.776,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.267,1782952256.810,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.302,1782952256.845,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.338,1782952256.880,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.373,1782952256.916,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.408,1782952256.951,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.443,1782952256.986,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.478,1782952257.021,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.514,1782952257.056,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.549,1782952257.091,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
31.584,1782952257.127,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
31.619,1782952257.162,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
31.654,1782952257.197,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.009,0.000,0.000,1.000,0.000
31.689,1782952257.232,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
31.724,1782952257.267,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.010,0.000,0.000,1.000,0.000
31.760,1782952257.302,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.795,1782952257.337,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.013,0.000,0.000,1.000,0.000
31.830,1782952257.373,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.865,1782952257.408,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.900,1782952257.443,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
31.936,1782952257.478,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
31.971,1782952257.513,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
32.006,1782952257.548,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
32.041,1782952257.584,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
32.076,1782952257.619,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
32.111,1782952257.654,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
32.147,1782952257.689,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.011,0.000,0.000,1.000,0.000
32.182,1782952257.724,ARMED,move r+0.00 p+0.00 g+1.00 y+0.00,1.00,0.00,-1.00,1.000,0.002,0.001,0.012,0.000,0.000,1.000,0.000
32.217,1782952257.760,ARMED,move r+0.00 p+0.00 g+0.84 y+0.00,1.00,0.00,-1.00,0.903,0.002,0.001,0.013,0.000,0.000,0.841,0.000
32.252,1782952257.795,ARMED,move r+0.00 p+0.00 g+0.03 y+0.00,1.00,0.00,-1.00,0.123,0.002,0.001,0.020,0.000,0.000,0.032,0.000
32.287,1782952257.830,ARMED,move r+0.00 p+0.00 g-0.34 y+0.00,1.00,0.00,-1.00,-0.492,0.002,0.001,0.024,0.000,0.000,-0.340,0.000
32.321,1782952257.864,ARMED,move r+0.00 p+0.00 g-0.97 y+0.00,1.00,0.00,-1.00,-0.985,0.002,0.001,0.023,0.000,0.000,-0.975,0.000
32.357,1782952257.899,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.986,0.002,0.001,0.023,0.000,0.000,-0.976,0.000
32.391,1782952257.934,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.987,0.002,0.001,0.025,0.000,0.000,-0.978,0.000
32.426,1782952257.969,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.987,0.002,0.001,0.027,0.000,0.000,-0.978,0.000
32.461,1782952258.004,ARMED,move r+0.00 p+0.00 g-0.97 y+0.00,1.00,0.00,-1.00,-0.985,0.002,0.001,0.027,0.000,0.000,-0.975,0.000
32.496,1782952258.039,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.987,0.002,0.001,0.025,0.000,0.000,-0.978,0.000
32.531,1782952258.074,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.023,0.000,0.000,-0.985,0.000
32.567,1782952258.109,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.021,0.000,0.000,-0.986,0.000
32.602,1782952258.145,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.021,0.000,0.000,-0.985,0.000
32.636,1782952258.179,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.024,0.000,0.000,-0.986,0.000
32.672,1782952258.214,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.023,0.000,0.000,-0.985,0.000
32.707,1782952258.249,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.023,0.000,0.000,-0.986,0.000
32.742,1782952258.285,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.023,0.000,0.000,-0.985,0.000
32.777,1782952258.320,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.994,0.002,0.001,0.023,0.000,0.000,-0.990,0.000
32.812,1782952258.355,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.023,0.000,0.000,-0.986,0.000
32.847,1782952258.390,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.002,0.001,0.021,0.000,0.000,-0.988,0.000
32.882,1782952258.425,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.993,0.002,0.001,0.022,0.000,0.000,-0.988,0.000
32.918,1782952258.460,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.023,0.000,0.000,-0.986,0.000
32.953,1782952258.495,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.022,0.000,0.000,-0.985,0.000
32.988,1782952258.531,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.021,0.000,0.000,-0.985,0.000
33.023,1782952258.566,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.021,0.000,0.000,-0.986,0.000
33.058,1782952258.601,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.022,0.000,0.000,-0.986,0.000
33.093,1782952258.636,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.022,0.000,0.000,-0.986,0.000
33.128,1782952258.670,ARMED,move r+0.00 p+0.00 g-0.99 y+0.00,1.00,0.00,-1.00,-0.992,0.002,0.001,0.022,0.000,0.000,-0.986,0.000
33.163,1782952258.706,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.022,0.000,0.000,-0.985,0.000
33.198,1782952258.741,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.022,0.000,0.000,-0.985,0.000
33.233,1782952258.776,ARMED,move r+0.00 p+0.00 g-0.98 y+0.00,1.00,0.00,-1.00,-0.991,0.002,0.001,0.022,0.000,0.000,-0.985,0.000
